Image_ID,class,confidence,ymin,xmin,ymax,xmax
image_1104,0,0.78639698,0.695833333,0.2078125,0.790277778,0.2953125
image_1104,0,0.718304157,0.638888889,0.59140625,0.805555556,0.75078125
image_1104,0,0.605551004,0.101388889,0.21171875,0.290277778,0.30703125
image_1161,0,0.867883861,0.634722222,0.625,0.754166667,0.7
image_1161,0,0.778858244,0.625,0.46328125,0.755555556,0.58046875
image_1161,1,0.68174392,0.656944444,0.240625,0.731944444,0.32734375
image_1174,0,0.837367356,0.675,0.2578125,0.7875,0.31796875
image_1174,0,0.812549591,0.591666667,0.409375,0.7875,0.49921875
image_1174,1,0.784351349,0.6875,0.528125,0.777777778,0.6125
image_1186,0,0.894007385,0.698611111,0.696875,0.808333333,0.7890625
image_1186,0,0.851058006,0.680555556,0.21875,0.815277778,0.32734375
image_1186,1,0.76062113,0.688888889,0.45234375,0.825,0.590625
image_1133,1,0.936417639,0.584722222,0.559375,0.713888889,0.6796875
image_1133,0,0.886082947,0.609722222,0.3109375,0.723611111,0.425
image_1113,1,0.859787047,0.688888889,0.6078125,0.823611111,0.734375
image_1113,0,0.406615764,0.1625,0.36015625,0.452777778,0.4875
image_1103,1,0.796230316,0.690277778,0.3984375,0.834722222,0.52109375
image_1103,0,0.776037693,0.720833333,0.840625,0.836111111,0.978125
image_1134,1,0.888885379,0.606944444,0.3359375,0.727777778,0.425
image_1134,0,0.829598665,0.583333333,0.60703125,0.730555556,0.73515625
image_1182,0,0.887705743,0.665277778,0.5921875,0.801388889,0.71171875
image_1182,1,0.872184694,0.609722222,0.48359375,0.8,0.553125
image_1182,0,0.864850283,0.680555556,0.12109375,0.819444444,0.23671875
image_1182,0,0.480217636,0.1625,0.3484375,0.456944444,0.50390625
image_1163,1,0.649575949,0.701388889,0.69296875,0.801388889,0.81328125
image_1163,0,0.636017382,0.630555556,0.48359375,0.801388889,0.5671875
image_1163,1,0.58121568,0.658333333,0.21640625,0.820833333,0.39609375
image_1151,1,0.832040966,0.627777778,0.76953125,0.758333333,0.88359375
image_1151,0,0.453617901,0.866666667,0.4328125,0.993055556,0.565625
image_1110,1,0.792348981,0.719444444,0.6921875,0.859722222,0.8046875
image_1110,0,0.732059658,0.697222222,0.57578125,0.848611111,0.6609375
image_1122,1,0.873712242,0.690277778,0.521875,0.805555556,0.6078125
image_1122,0,0.625915229,0.881944444,0.44609375,0.993055556,0.57890625
image_1127,0,0.720791161,0.608333333,0.38125,0.75,0.4734375
image_1199,0,0.790074885,0.713888889,0.21640625,0.856944444,0.3328125
image_1199,0,0.671222508,0.708333333,0.4109375,0.893055556,0.5484375
image_1199,1,0.524778962,0.713888889,0.65078125,0.865277778,0.83828125
image_1256,1,0.728037834,0.745833333,0.6953125,0.875,0.8078125
image_1235,0,0.867526829,0.695833333,0.53984375,0.865277778,0.62734375
image_1235,0,0.842724979,0.741666667,0.328125,0.869444444,0.40703125
image_1224,0,0.836579561,0.701388889,0.15390625,0.902777778,0.27421875
image_1244,0,0.796643972,0.568055556,0.090625,0.7,0.159375
image_1241,1,0.820260882,0.6125,0.86875,0.781944444,0.940625
image_1189,1,0.849088013,0.648611111,0.58203125,0.752777778,0.63671875
image_1248,1,0.677993357,0.772222222,0.2265625,0.9125,0.403125
image_1248,0,0.508201361,0.776388889,0.52734375,0.955555556,0.6859375
image_1261,1,0.807137191,0.715277778,0.21328125,0.833333333,0.3484375
image_1201,0,0.844744802,0.658333333,0.40234375,0.820833333,0.50859375
image_1201,0,0.840744078,0.697222222,0.58671875,0.797222222,0.65078125
image_1201,0,0.821064472,0.7125,0.23125,0.815277778,0.2890625
image_1259,0,0.890932381,0.570833333,0.48671875,0.788888889,0.540625
image_1259,1,0.848125517,0.647222222,0.603125,0.786111111,0.6828125
image_1259,0,0.810929596,0.659722222,0.7359375,0.781944444,0.80078125
image_1208,0,0.877103806,0.673611111,0.22734375,0.820833333,0.29921875
image_1208,0,0.491736084,0.144444444,0.346875,0.465277778,0.496875
image_1218,1,0.83307606,0.730555556,0.253125,0.868055556,0.384375
image_1218,0,0.70651114,0.741666667,0.4296875,0.983333333,0.60625
image_1218,0,0.579426408,0.733333333,0.81015625,0.9,0.9796875
image_1231,0,0.867447555,0.661111111,0.50625,0.805555556,0.609375
image_1231,0,0.835358679,0.688888889,0.35390625,0.806944444,0.45703125
image_1231,1,0.750193954,0.690277778,0.684375,0.798611111,0.80078125
image_1193,1,0.887595952,0.695833333,0.29375,0.825,0.403125
image_1268,1,0.849264205,0.697222222,0.553125,0.804166667,0.61796875
image_1268,0,0.823226988,0.663888889,0.1734375,0.801388889,0.31640625
image_1268,1,0.731355369,0.661111111,0.42421875,0.825,0.50390625
image_1258,1,0.896225512,0.595833333,0.628125,0.779166667,0.709375
image_1258,0,0.802554727,0.694444444,0.2921875,0.783333333,0.415625
image_1258,0,0.788877368,0.661111111,0.5,0.788888889,0.5703125
image_1200,0,0.924260497,0.769444444,0.3375,0.922222222,0.42265625
image_1187,1,0.867611229,0.672222222,0.59296875,0.806944444,0.65703125
image_1187,1,0.825370312,0.630555556,0.2625,0.794444444,0.4109375
image_1275,0,0.682742715,0.738888889,0.38046875,0.886111111,0.50703125
image_1275,0,0.638178825,0.693055556,0.65,0.991666667,0.89296875
image_1206,0,0.817748845,0.680555556,0.44921875,0.868055556,0.5953125
image_1206,1,0.771584213,0.711111111,0.234375,0.861111111,0.3640625
image_1188,1,0.787825406,0.736111111,0.63046875,0.943055556,0.71171875
image_1188,0,0.6230793,0.726388889,0.2640625,0.890277778,0.42578125
image_1225,0,0.877213836,0.675,0.2671875,0.786111111,0.3703125
image_1225,0,0.752498984,0.684722222,0.51484375,0.802777778,0.64921875
image_1219,1,0.776789188,0.734722222,0.23515625,0.898611111,0.359375
image_1219,0,0.523809791,0.7375,0.62578125,0.898611111,0.7421875
image_1207,1,0.850905955,0.688888889,0.17421875,0.769444444,0.28671875
image_1207,0,0.779438913,0.673611111,0.52421875,0.768055556,0.6
image_1233,1,0.815762043,0.719444444,0.3703125,0.820833333,0.43515625
image_1233,0,0.449316472,0.079166667,0.19921875,0.276388889,0.284375
image_1192,1,0.860551178,0.729166667,0.2703125,0.879166667,0.3921875
image_1192,1,0.750596344,0.716666667,0.803125,0.866666667,0.903125
image_1192,1,0.731739461,0.734722222,0.4375,0.872222222,0.584375
image_1257,0,0.520551026,0.718055556,0.790625,0.819444444,0.9296875
image_1264,0,0.601575255,0.741666667,0.45390625,0.931944444,0.55859375
image_1264,1,0.590361238,0.719444444,0.18203125,0.881944444,0.37890625
image_1264,0,0.49849999,0.027777778,0.1625,0.225,0.24921875
image_1210,0,0.93673116,0.688888889,0.634375,0.9,0.746875
image_1210,0,0.89488405,0.713888889,0.36640625,0.9125,0.44921875
image_1210,1,0.858832717,0.697222222,0.11328125,0.902777778,0.25
image_1254,1,0.823996067,0.702777778,0.0265625,0.858333333,0.11328125
image_1254,1,0.760089278,0.676388889,0.77265625,0.805555556,0.85546875
image_1238,1,0.864618838,0.690277778,0.37578125,0.781944444,0.4546875
image_1238,0,0.661969483,0.634722222,0.5546875,0.775,0.62734375
image_1234,1,0.866891921,0.734722222,0.22734375,0.847222222,0.315625
image_1234,1,0.828432083,0.690277778,0.67421875,0.861111111,0.7703125
image_1234,1,0.598834038,0.669444444,0.38515625,0.879166667,0.5359375
image_1234,0,0.503375053,0.036111111,0.16796875,0.2375,0.25546875
image_1255,1,0.82022047,0.611111111,0.2328125,0.847222222,0.36484375
image_1228,1,0.804167688,0.613888889,0.46953125,0.745833333,0.56171875
image_1228,0,0.796568811,0.633333333,0.33984375,0.7375,0.4078125
image_1228,0,0.777979076,0.658333333,0.6625,0.747222222,0.77421875
image_1195,1,0.856690943,0.708333333,0.5921875,0.886111111,0.69140625
image_1195,0,0.827475607,0.748611111,0.3234375,0.884722222,0.43984375
image_1195,0,0.804122686,0.763888889,0.83671875,0.959722222,0.9578125
image_1243,0,0.879312694,0.575,0.5546875,0.718055556,0.615625
image_1243,1,0.820212901,0.597222222,0.2765625,0.675,0.34765625
image_1239,1,0.837077558,0.6625,0.590625,0.781944444,0.70234375
image_1229,0,0.85305047,0.652777778,0.62734375,0.772222222,0.709375
image_1229,1,0.779828548,0.675,0.45859375,0.776388889,0.57734375
image_1246,0,0.838600039,0.627777778,0.28828125,0.726388889,0.3734375
image_1246,0,0.826607108,0.609722222,0.60703125,0.776388889,0.7515625
image_1240,0,0.781373143,0.686111111,0.24140625,0.809722222,0.32734375
image_1240,1,0.487155378,0.154166667,0.9640625,0.255555556,1
image_1269,1,0.89195925,0.695833333,0.5421875,0.841666667,0.6765625
image_1269,1,0.815920472,0.676388889,0.446875,0.823611111,0.5234375
image_1269,0,0.778745472,0.619444444,0.2375,0.811111111,0.32265625
image_1232,1,0.855172098,0.744444444,0.49296875,0.870833333,0.5953125
image_1232,1,0.416387409,0.040277778,0.17265625,0.241666667,0.25703125
image_1209,1,0.815502286,0.655555556,0.02890625,0.786111111,0.103125
image_1209,1,0.777687728,0.661111111,0.428125,0.793055556,0.49609375
image_1209,1,0.725093722,0.695833333,0.65703125,0.793055556,0.740625
image_1209,0,0.456888467,0.161111111,0.35,0.468055556,0.5
image_1212,0,0.777048349,0.644444444,0.47265625,0.844444444,0.546875
image_1212,0,0.751260102,0.688888889,0.8,0.848611111,0.8796875
image_1212,0,0.493470073,0.140277778,0.346875,0.465277778,0.49765625
image_1267,0,0.834920526,0.719444444,0.559375,0.865277778,0.6765625
image_1267,0,0.666518509,0.588888889,0.1171875,0.9125,0.259375
image_1267,0,0.639044046,0.027777778,0.15546875,0.225,0.26484375
image_1217,1,0.68053323,0.688888889,0.50078125,0.816666667,0.57421875
image_1237,1,0.908651769,0.658333333,0.44296875,0.791666667,0.54453125
image_1237,0,0.853316784,0.680555556,0.26953125,0.780555556,0.36015625
image_1237,0,0.837306201,0.6875,0.59375,0.809722222,0.678125
image_1253,1,0.884070694,0.705555556,0.0875,0.845833333,0.17109375
image_1253,1,0.68774879,0.752777778,0.62734375,0.872222222,0.7421875
image_1253,1,0.55829668,0.747222222,0.37109375,0.894444444,0.54453125
image_1253,0,0.509218514,0.015277778,0.2140625,0.220833333,0.30078125
image_1213,0,0.780729353,0.663888889,0.8875,0.772222222,0.96015625
image_1266,1,0.835947335,0.731944444,0.2859375,0.923611111,0.403125
image_1266,1,0.803404868,0.727777778,0.496875,0.847222222,0.58125
image_1251,0,0.851405144,0.697222222,0.465625,0.851388889,0.546875
image_1251,0,0.83869195,0.693055556,0.2640625,0.791666667,0.3453125
image_1265,0,0.835605681,0.7625,0.278125,0.881944444,0.40390625
image_1265,1,0.723326027,0.740277778,0.528125,0.852777778,0.69140625
image_1265,0,0.449446321,0.031944444,0.1609375,0.223611111,0.24921875
image_1271,1,0.70957464,0.6625,0.746875,0.738888889,0.8875
image_1236,1,0.845980346,0.711111111,0.35078125,0.825,0.43984375
image_1263,0,0.790646374,0.666666667,0.75390625,0.793055556,0.81640625
image_1263,0,0.697122335,0.709722222,0.22265625,0.827777778,0.365625
image_1263,0,0.684641421,0.708333333,0.61328125,0.786111111,0.715625
image_1242,0,0.924863279,0.545833333,0.65859375,0.702777778,0.74453125
image_1242,0,0.898629725,0.625,0.5484375,0.705555556,0.60703125
image_1242,1,0.851938665,0.581944444,0.32890625,0.680555556,0.4046875
image_1211,0,0.89368248,0.656944444,0.28671875,0.809722222,0.36640625
image_1211,0,0.838255584,0.697222222,0.6484375,0.8125,0.7234375
image_1211,1,0.504190505,0.155555556,0.34609375,0.461111111,0.5046875
image_1262,1,0.846582294,0.6625,0.528125,0.798611111,0.67734375
image_1220,1,0.770298719,0.711111111,0.25,0.863888889,0.36875
image_1230,1,0.886291265,0.648611111,0.6109375,0.756944444,0.7046875
image_1230,1,0.865887582,0.655555556,0.5125,0.766666667,0.590625
image_1198,1,0.824200988,0.736111111,0.33671875,0.880555556,0.42421875
image_1198,0,0.731100738,0.723611111,0.91484375,0.851388889,0.9953125
image_1190,1,0.869072735,0.729166667,0.69140625,0.880555556,0.821875
image_1190,1,0.835850656,0.7375,0.34609375,0.877777778,0.45703125
image_1270,1,0.79397732,0.5625,0.48828125,0.822222222,0.58515625
image_1270,1,0.767128348,0.695833333,0.36640625,0.815277778,0.465625
image_1203,0,0.823464692,0.668055556,0.1609375,0.855555556,0.29296875
image_1203,1,0.762130737,0.720833333,0.38359375,0.833333333,0.45
image_1203,0,0.414165914,0.048611111,0.1484375,0.243055556,0.2390625
image_1202,0,0.901925266,0.744444444,0.2828125,0.877777778,0.3796875
image_1202,0,0.893566489,0.708333333,0.10234375,0.883333333,0.1734375
image_1202,1,0.714059949,0.636111111,0.51328125,0.902777778,0.73671875
image_1202,0,0.40380007,0,0.11953125,0.198611111,0.21015625
image_1227,1,0.887265444,0.684722222,0.27109375,0.825,0.39140625
image_1274,0,0.952103436,0.548611111,0.59140625,0.765277778,0.66953125
image_1274,1,0.816578865,0.5125,0.246875,0.743055556,0.35625
image_1247,1,0.865489602,0.665277778,0.4921875,0.758333333,0.559375
image_1215,0,0.751455426,0.605555556,0.528125,0.802777778,0.73046875
image_1215,1,0.739576638,0.647222222,0.25546875,0.755555556,0.33984375
image_1215,0,0.651933908,0.180555556,0.36484375,0.433333333,0.48515625
image_1249,1,0.865801871,0.730555556,0.21796875,0.934722222,0.384375
image_1249,0,0.838570893,0.738888889,0.57265625,0.847222222,0.68125
image_1197,0,0.755390048,0.65,0.3203125,0.818055556,0.40625
image_1197,0,0.750407755,0.725,0.553125,0.872222222,0.69140625
image_1197,0,0.54118067,0.701388889,0.8828125,0.836111111,0.96640625
image_1204,1,0.861181021,0.7125,0.51484375,0.822222222,0.6296875
image_1204,0,0.852353752,0.7,0.396875,0.819444444,0.4828125
image_1221,0,0.897949815,0.711111111,0.609375,0.855555556,0.6984375
image_1221,0,0.859566092,0.697222222,0.23984375,0.847222222,0.31875
image_1221,1,0.448485702,0.702777778,0.44140625,0.9625,0.5546875
image_1223,1,0.822840095,0.669444444,0.67421875,0.8,0.7703125
image_1205,0,0.44697386,0.755555556,0.40390625,0.945833333,0.540625
image_1194,0,0.828626871,0.661111111,0.66171875,0.815277778,0.7875
image_1194,1,0.828367174,0.695833333,0.29375,0.825,0.4046875
image_1216,0,0.810610354,0.669444444,0.34140625,0.808333333,0.42734375
image_1250,0,0.936979711,0.559722222,0.18125,0.786111111,0.27421875
image_1250,1,0.871740282,0.709722222,0.57890625,0.795833333,0.65859375
image_1272,0,0.829380691,0.694444444,0.60859375,0.848611111,0.734375
image_1272,1,0.76304251,0.694444444,0.34609375,0.834722222,0.4859375
image_1222,1,0.886787057,0.623611111,0.33828125,0.740277778,0.41796875
image_1222,0,0.834888101,0.554166667,0.5609375,0.786111111,0.65703125
image_1196,0,0.945966184,0.644444444,0.55703125,0.856944444,0.65625
image_1196,1,0.737176418,0.75,0.83515625,0.841666667,0.95234375
image_1196,1,0.694712698,0.695833333,0.28828125,0.865277778,0.39765625
image_1245,0,0.917797208,0.505555556,0.15859375,0.7375,0.23984375
image_1245,1,0.848018229,0.559722222,0.36640625,0.744444444,0.446875
image_1245,0,0.814001918,0.65,0.52265625,0.736111111,0.596875
image_1273,0,0.866540968,0.534722222,0.05625,0.798611111,0.16015625
image_1273,1,0.77487874,0.6625,0.44765625,0.822222222,0.525
image_1252,0,0.84521383,0.636111111,0.67421875,0.788888889,0.809375
image_1252,1,0.82995528,0.695833333,0.54609375,0.786111111,0.61015625
image_1252,0,0.781998098,0.691666667,0.4265625,0.786111111,0.496875
image_1252,0,0.555242419,0.125,0.271875,0.275,0.34765625
image_1191,1,0.875772655,0.726388889,0.27265625,0.883333333,0.3890625
image_1191,1,0.620165825,0.738888889,0.5734375,0.895833333,0.71015625
image_1260,1,0.895686865,0.556944444,0.0875,0.770833333,0.14921875
image_1260,0,0.754999697,0.701388889,0.49296875,0.815277778,0.57734375
image_1260,1,0.417618692,0.109722222,0.25078125,0.273611111,0.33203125
image_1226,1,0.877633572,0.656944444,0.21484375,0.793055556,0.3578125
image_1226,0,0.787054181,0.669444444,0.55859375,0.8,0.63828125
image_1226,1,0.707538307,0.613888889,0.65859375,0.783333333,0.765625
image_1214,0,0.880475938,0.630555556,0.365625,0.752777778,0.44765625
image_1214,0,0.776656628,0.636111111,0.58203125,0.756944444,0.63984375
image_1214,0,0.476973057,0.173611111,0.3625,0.4625,0.49921875
image_1357,1,0.844534695,0.677777778,0.10546875,0.829166667,0.2671875
image_1357,0,0.806388915,0.597222222,0.35234375,0.890277778,0.515625
image_1355,1,0.820487857,0.570833333,0.52421875,0.804166667,0.628125
image_1355,0,0.763052762,0.693055556,0.37421875,0.793055556,0.4671875
image_1330,1,0.880128205,0.665277778,0.390625,0.843055556,0.45703125
image_1330,1,0.838824451,0.688888889,0.134375,0.848611111,0.25546875
image_1330,0,0.591534674,0.05,0.16796875,0.293055556,0.2859375
image_1363,0,0.907940865,0.7375,0.26484375,0.865277778,0.3515625
image_1363,1,0.751499534,0.729166667,0.7125,0.8875,0.790625
image_1363,0,0.553000987,0.041666667,0.16796875,0.294444444,0.2859375
image_1312,0,0.827492416,0.722222222,0.59921875,0.851388889,0.67578125
image_1312,0,0.80558151,0.726388889,0.28984375,0.863888889,0.40625
image_1312,1,0.799198329,0.722222222,0.50390625,0.865277778,0.57109375
image_1312,0,0.405521333,0.9125,0.44765625,0.995833333,0.5671875
image_1310,1,0.865994811,0.655555556,0.2125,0.809722222,0.32578125
image_1347,0,0.922867715,0.768055556,0.28125,0.936111111,0.38046875
image_1347,1,0.822694659,0.716666667,0.09375,0.8625,0.178125
image_1347,0,0.503924131,0.904166667,0.446875,0.993055556,0.56875
image_1305,1,0.913081944,0.604166667,0.26796875,0.734722222,0.3296875
image_1305,1,0.848444998,0.536111111,0.4703125,0.751388889,0.6203125
image_1305,1,0.816612542,0.559722222,0.06953125,0.725,0.15078125
image_1321,1,0.745273054,0.691666667,0.51484375,0.8875,0.6125
image_1321,1,0.698318899,0.736111111,0.13828125,0.894444444,0.253125
image_1327,1,0.82041043,0.697222222,0.45234375,0.804166667,0.51875
image_1334,0,0.819214284,0.583333333,0.49453125,0.783333333,0.56328125
image_1334,0,0.740961075,0.672222222,0.24140625,0.772222222,0.33203125
image_1334,1,0.679115891,0.708333333,0,0.798611111,0.0234375
image_1299,0,0.85782057,0.645833333,0.46328125,0.868055556,0.5484375
image_1299,0,0.747306645,0.743055556,0.2328125,0.884722222,0.34140625
image_1299,0,0.544720769,0.027777778,0.1609375,0.225,0.24921875
image_1276,0,0.912101984,0.679166667,0.76640625,0.823611111,0.84375
image_1276,1,0.832650542,0.7,0.12890625,0.844444444,0.24921875
image_1276,1,0.817703664,0.591666667,0.5109375,0.888888889,0.6125
image_1276,0,0.495012701,0.156944444,0.96171875,0.258333333,1
image_1318,0,0.872152448,0.716666667,0.334375,0.901388889,0.4546875
image_1318,0,0.840585947,0.706944444,0.15,0.851388889,0.21953125
image_1339,0,0.925620437,0.648611111,0.65859375,0.840277778,0.734375
image_1339,0,0.811808765,0.709722222,0.2203125,0.865277778,0.36640625
image_1286,1,0.860730648,0.661111111,0.3578125,0.766666667,0.44296875
image_1333,1,0.821931422,0.641666667,0.3890625,0.829166667,0.46796875
image_1296,1,0.790825546,0.691666667,0.3234375,0.880555556,0.46484375
image_1323,1,0.85686475,0.743055556,0.35234375,0.920833333,0.440625
image_1323,0,0.540393651,0.594444444,0.44296875,0.973611111,0.69375
image_1323,1,0.528675735,0.631944444,0.08203125,0.956944444,0.32265625
image_1326,1,0.867996871,0.679166667,0.5625,0.825,0.68125
image_1287,1,0.757652402,0.686111111,0.115625,0.848611111,0.2375
image_1287,0,0.427595675,0.908333333,0.44921875,0.994444444,0.56875
image_1353,1,0.884129107,0.706944444,0.13203125,0.811111111,0.23046875
image_1353,0,0.794594049,0.697222222,0.503125,0.793055556,0.59140625
image_1353,0,0.680628181,0.701388889,0.37421875,0.786111111,0.465625
image_1306,0,0.936639071,0.55,0.1328125,0.780555556,0.2171875
image_1306,0,0.91037631,0.627777778,0.37734375,0.7625,0.484375
image_1306,0,0.8337363,0.6625,0.575,0.773611111,0.64765625
